,t_2m:C,precip_1h:mm,wind_speed_10m:ms,Latitud,Longitud,Fecha,Hora
361,8.4,0.0,1.2,37.3886303,-5.9953403,2020-01-16,01
362,8.0,0.0,1.7,37.3886303,-5.9953403,2020-01-16,02
363,7.5,0.0,2.0,37.3886303,-5.9953403,2020-01-16,03
364,6.7,0.0,1.7,37.3886303,-5.9953403,2020-01-16,04
365,6.1,0.0,1.7,37.3886303,-5.9953403,2020-01-16,05
366,6.1,0.0,2.0,37.3886303,-5.9953403,2020-01-16,06
367,5.7,0.0,1.8,37.3886303,-5.9953403,2020-01-16,07
368,5.8,0.0,1.9,37.3886303,-5.9953403,2020-01-16,08
369,8.0,0.0,2.2,37.3886303,-5.9953403,2020-01-16,09
370,10.8,0.0,2.0,37.3886303,-5.9953403,2020-01-16,10
371,13.8,0.0,1.4,37.3886303,-5.9953403,2020-01-16,11
372,16.1,0.0,0.6,37.3886303,-5.9953403,2020-01-16,12
373,17.1,0.0,0.6,37.3886303,-5.9953403,2020-01-16,13
374,18.1,0.0,1.8,37.3886303,-5.9953403,2020-01-16,14
375,18.4,0.0,2.5,37.3886303,-5.9953403,2020-01-16,15
376,18.1,0.0,2.7,37.3886303,-5.9953403,2020-01-16,16
377,15.3,0.0,2.1,37.3886303,-5.9953403,2020-01-16,17
378,13.2,0.0,2.5,37.3886303,-5.9953403,2020-01-16,18
